time,line color,cell load
1900-01-02 07:25:00,Booster Cell,3.4146341463414642
1900-01-02 07:15:00,Booster Cell,3.4146341463414642
1900-01-02 04:35:00,Booster Cell,3.707317073170733
1900-01-02 04:40:00,Booster Cell,3.642276422764228
1900-01-02 04:45:00,Booster Cell,3.739837398373984
1900-01-02 03:50:00,Booster Cell,3.739837398373984
1900-01-01 17:55:00,Booster Cell,3.739837398373984
1900-01-01 17:00:00,Booster Cell,3.7723577235772354
1900-01-01 16:45:00,Booster Cell,3.7723577235772354
1900-01-02 02:40:00,Booster Cell,3.8048780487804867
1900-01-02 04:20:00,Booster Cell,3.8048780487804867
1900-01-01 17:10:00,Booster Cell,3.902439024390243
1900-01-01 16:50:00,Booster Cell,3.902439024390243
1900-01-02 02:50:00,Booster Cell,3.9349593495934965
1900-01-01 18:55:00,Booster Cell,3.9349593495934965
1900-01-01 19:00:00,Booster Cell,3.902439024390243
1900-01-01 18:25:00,Booster Cell,3.9349593495934965
1900-01-01 18:30:00,Booster Cell,3.707317073170733
1900-01-01 16:10:00,Booster Cell,3.9349593495934965
1900-01-01 14:20:00,Booster Cell,3.9349593495934965
1900-01-01 14:25:00,Booster Cell,3.8699186991869916
1900-01-01 14:35:00,Booster Cell,3.967479674796748
1900-01-01 14:40:00,Booster Cell,3.8699186991869916
1900-01-01 14:10:00,Booster Cell,3.967479674796748
1900-01-01 14:15:00,Booster Cell,3.902439024390243
1900-01-02 04:05:00,Booster Cell,3.999999999999999
1900-01-02 03:20:00,Booster Cell,4.032520325203253
1900-01-01 18:35:00,Booster Cell,4.032520325203253
1900-01-01 13:50:00,Booster Cell,4.032520325203253
1900-01-01 17:05:00,Booster Cell,4.0650406504065035
1900-01-01 16:40:00,Booster Cell,3.6747967479674792
1900-01-01 14:05:00,Booster Cell,4.097560975609755
1900-01-01 21:10:00,Booster Cell,4.130081300813009
1900-01-01 19:35:00,Booster Cell,4.130081300813009
1900-01-01 19:05:00,Booster Cell,3.999999999999999
1900-01-01 14:30:00,Booster Cell,4.130081300813009
1900-01-01 17:45:00,Booster Cell,4.16260162601626
1900-01-01 17:50:00,Booster Cell,4.130081300813009
1900-01-01 21:30:00,Booster Cell,4.1951219512195115
1900-01-01 21:25:00,Booster Cell,4.130081300813009
1900-01-01 17:40:00,Booster Cell,4.1951219512195115
1900-01-01 15:25:00,Booster Cell,4.1951219512195115
1900-01-01 19:55:00,Booster Cell,4.227642276422765
1900-01-01 19:25:00,Booster Cell,4.227642276422765
1900-01-01 19:30:00,Booster Cell,4.227642276422765
1900-01-01 19:20:00,Booster Cell,3.999999999999999
1900-01-01 16:15:00,Booster Cell,4.227642276422765
1900-01-01 16:00:00,Booster Cell,4.227642276422765
1900-01-01 16:05:00,Booster Cell,3.967479674796748
1900-01-01 15:55:00,Booster Cell,4.227642276422765
1900-01-01 15:20:00,Booster Cell,4.227642276422765
1900-01-01 15:00:00,Booster Cell,4.227642276422765
1900-01-01 15:05:00,Booster Cell,4.097560975609755
1900-01-01 15:10:00,Booster Cell,4.0650406504065035
1900-01-01 14:55:00,Booster Cell,3.8699186991869916
1900-01-01 14:50:00,Booster Cell,3.902439024390243
1900-01-01 14:45:00,Booster Cell,3.967479674796748
1900-01-01 14:00:00,Booster Cell,3.6747967479674792
1900-01-01 13:55:00,Booster Cell,3.6747967479674792
1900-01-01 15:15:00,Booster Cell,2.991869918699186
1900-01-01 15:30:00,Booster Cell,3.056910569105691
1900-01-01 15:45:00,Booster Cell,3.089430894308942
1900-01-01 15:50:00,Booster Cell,2.991869918699186
1900-01-01 16:20:00,Booster Cell,3.089430894308942
1900-01-01 16:25:00,Booster Cell,3.056910569105691
1900-01-01 16:55:00,Booster Cell,2.9593495934959346
1900-01-01 15:40:00,Booster Cell,3.739837398373984
1900-01-01 15:35:00,Booster Cell,3.9349593495934965
1900-01-01 18:05:00,Booster Cell,4.130081300813009
1900-01-01 20:45:00,Booster Cell,4.357723577235772
1900-01-01 18:40:00,Booster Cell,4.0650406504065035
1900-01-01 18:45:00,Booster Cell,3.8699186991869916
1900-01-01 18:50:00,Booster Cell,3.8699186991869916
1900-01-01 20:00:00,Booster Cell,4.390243902439024
1900-01-01 21:05:00,Booster Cell,4.455284552845528
1900-01-01 22:20:00,Booster Cell,4.48780487804878
1900-01-01 21:35:00,Booster Cell,4.390243902439024
1900-01-01 19:45:00,Booster Cell,4.520325203252034
1900-01-01 19:40:00,Booster Cell,4.48780487804878
1900-01-01 19:50:00,Booster Cell,4.390243902439024
1900-01-01 21:00:00,Booster Cell,4.5528455284552845
1900-01-01 21:55:00,Booster Cell,4.585365853658536
1900-01-01 21:50:00,Booster Cell,4.390243902439024
1900-01-01 20:10:00,Booster Cell,4.585365853658536
1900-01-01 20:05:00,Booster Cell,4.5528455284552845
1900-01-01 20:20:00,Booster Cell,4.617886178861788
1900-01-01 20:15:00,Booster Cell,4.585365853658536
1900-01-01 22:15:00,Booster Cell,4.650406504065041
1900-01-01 21:40:00,Booster Cell,4.5528455284552845
1900-01-01 22:30:00,Booster Cell,4.747967479674797
1900-01-01 22:25:00,Booster Cell,4.747967479674797
1900-01-01 20:25:00,Booster Cell,4.878048780487805
1900-01-01 20:50:00,Booster Cell,4.943089430894309
1900-01-01 20:55:00,Booster Cell,4.975609756097561
1900-01-01 20:40:00,Booster Cell,4.975609756097561
1900-01-01 20:30:00,Booster Cell,5.008130081300813
1900-01-01 20:35:00,Booster Cell,4.9105691056910565
1900-01-01 22:05:00,Booster Cell,3.999999999999999
1900-01-01 21:45:00,Booster Cell,3.642276422764228
